"T900000","C2823053","15/6/91","M","KRISHNA DISTRICT","9.88","12/9/16","165527","15"
"T900001","C4812174","5/2/88","F","MANGALORE","3594.8","12/9/16","165802","210"
"T900002","C8524111","22/3/63","F","HYDERABAD","59010.07","12/9/16","164722","201"
"T900003","C4125744","15/8/74","M","AIZWAL","7148.72","12/9/16","165200","112"
"T900004","C9011121","2/1/85","M","KRISHNA","5836.62","12/9/16","165854","678.23"
"T900005","C6111053","27/5/83","M","MUMBAI","85983.58","12/9/16","165822","1170"
"T900006","C1723689","27/10/91","M","GURGAON","9000.1","7/9/16","92241","100"
"T900007","C6219946","15/12/75","M","NEW DELHI","2448.35","7/9/16","103923","233"
"T900008","C6931071","13/7/69","M","LUCKNOW","55519.02","7/9/16","104545","374"
"T900009","C6213767","14/5/90","M","BANGALORE","2812.03","7/9/16","104409","60"
"T900010","C3017768","10/6/78","M","PUNE","9296.7","7/9/16","93456","2760"
"T900011","C4023146","17/8/87","M","MUMBAI","94404.43","7/9/16","92200","1000"
"T900012","C5532414","17/6/91","F","MUMBAI","7726.03","7/9/16","100419","100"
"T900013","C4339332","9/8/88","M","JODHPUR","6621.16","7/9/16","95601","264"
"T900014","C7313536","22/6/88","M","VELLORE","110.19","7/9/16","95404","1278"
"T900015","C3619063","12/3/71","F","GURGAON","16604.02","7/9/16","94718","1935.88"
"T900016","C5740723","12/12/94","M","GURGAON","2180.48","7/9/16","110811","60"
"T900017","C6042492","7/3/95","F","EAST MUMBAI","11160.96","7/9/16","105245","140"
"T900018","C3429664","16/5/92","F","KHUNTI","2872.82","7/9/16","110424","50"
"T900019","C6110442","3/11/80","M","HYDERABAD","48114.7","7/9/16","104912","2150"
"T900020","C1237121","1/3/91","M","BHIWANI","6984.23","7/9/16","105158","200"
"T900021","C7533311","7/7/87","M","GHAZIABAD","3285.82","7/9/16","105716","700"
"T900022","C1543255","15/10/86","M","GARDEN WEST DELHI","18875.3","7/9/16","105204","20"
"T900023","C7714512","1/1/1800","M","MUMBAI","240.15","7/9/16","73419","500"
"T900024","C4213531","22/6/88","M","VELLORE","110.19","7/9/16","110221","769"
"T900025","C7011042","2/6/75","M","PUNE","145631.72","7/9/16","110336","310"
"T900026","C3842581","23/8/86","M","MUMBAI","27531.58","7/9/16","110431","600"
"T900027","C7445272","17/3/84","M","NEW DELHI","1679.24","7/9/16","110145","24"
"T900028","C7526088","10/12/88","M","DELHI","17257","7/9/16","105914","200"
"T900029","C6836313","23/11/90","M","DELHI","37542.84","7/9/16","105707","400"
"T900030","C2314229","31/1/89","M","MUMBAI","16618.98","7/9/16","105708","330"
"T900031","C1475981","23/5/79","M","PATIALA","18536.27","7/9/16","112307","1773"
"T900032","C1915576","22/12/89","M","BANGALORE","8644.71","7/9/16","113449","431.68"
"T900033","C3040664","26/5/91","M","BAREILLY","5740.99","7/9/16","111758","50"
"T900034","C3024284","18/8/91","M","BHIWANI","10836.21","7/9/16","112027","50"
"T900035","C3888655","13/9/88","M","COIMBATORE","323.53","7/9/16","113740","100"
"T900036","C2059339","7/10/91","F","EAST MUMBAI","23683.73","7/9/16","121359","202"
"T900037","C7829080","1/1/83","M","NEW DELHI","11145.13","7/9/16","113519","30"
"T900038","C6616055","23/6/92","M","BANGALORE","15780.84","7/9/16","113650","650"
"T900039","C4710874","20/1/94","M","NEW DELHI","75597.03","7/9/16","120652","40"
"T900040","C1812191","6/3/93","F","BANGALORE","14817.25","7/9/16","115339","30"
