"T50000","C1999259","1/1/1800","M","NEW DELHI","290672.92","3/8/16","144711","2000"
"T50001","C1819575","30/5/78","M","PUNE","71103.67","3/8/16","144948","1074"
"T50002","C1937427","13/11/87","M","NOIDA","907.85","3/8/16","145002","199"
"T50003","C3016936","28/9/87","M","RAJKOT","22120.44","3/8/16","92819","636"
"T50004","C2418819","11/9/89","M","GHAZIABAD","18717.59","3/8/16","150407","390"
"T50005","C5840551","19/1/88","F","GURGAON","24350.58","3/8/16","95347","425"
"T50006","C8813441","27/11/96","M","SOLAN","2058.25","3/8/16","153800","700"
"T50007","C9027743","23/7/82","F","CHENNAI","158773.24","3/8/16","150756","171.98"
"T50008","C3478641","30/5/83","M","KOLKATA","9824.61","3/8/16","151809","1260"
"T50009","C7223842","10/5/87","F","NOIDA","148928.55","3/8/16","152123","1180"
"T50010","C7939877","13/3/78","M","DELHI","16862.77","3/8/16","153144","115"
"T50011","C5516988","1/1/1800","M","MOHALI","235310.66","3/8/16","100052","4789"
"T50012","C7116947","3/8/87","M","MUMBAI","2263.62","3/8/16","153344","910"
"T50013","C1840581","22/3/92","M","SURAT","3.89","3/8/16","151205","30"
"T50014","C4416546","5/11/95","M","MODI NAGAR","66.95","3/8/16","94624","35"
"T50015","C1533629","19/9/74","F","FIROZABAD","346965.39","3/8/16","155026","2120"
"T50016","C7727839","2/12/83","M","SULTANPUR","46873.79","3/8/16","155215","1476"
"T50017","C8226092","13/7/86","M","KHANDWA","1797.92","3/8/16","160125","10249"
"T50018","C4036555","1/5/77","M","MOHALI","57550.22","3/8/16","160621","3270"
"T50019","C7928285","17/7/91","M","GANGANAGAR","50284.84","3/8/16","160623","1600"
"T50020","C5938921","5/5/87","M","CENTRAL MALL BANGALORE","58657.21","3/8/16","160722","144"
"T50021","C7637040","25/1/85","M","SAHARANPUR","14210.74","3/8/16","160531","100.87"
"T50022","C6133271","24/12/90","F","DELHI","12419.63","3/8/16","155433","606.9"
"T50023","C3312071","8/8/90","F","MUMBAI","20377.47","3/8/16","155434","1869.56"
"T50024","C1132344","26/8/62","M","CHENNAI","89607.08","3/8/16","154908","2197"
"T50025","C2321091","30/6/81","M","DELHI","892989.76","3/8/16","150148","2273.03"
"T50026","C4942472","21/5/90","M","NOIDA","250203.75","3/8/16","155547","50"
"T50027","C3111279","1/5/85","M","LUCKNOW","19279.3","3/8/16","155707","50"
"T50028","C6837852","27/2/91","M","ROHINI","48423.61","3/8/16","145818","44"
"T50029","C5716761","1/1/1800","M","KOLKATA","6946.78","3/8/16","150206","6828.55"
"T50030","C3315217","1/1/80","M","GURGAON","53507.46","3/8/16","145302","437.75"
"T50031","C1217382","9/3/96","F","ROHTAK","13944.4","3/8/16","145809","200"
"T50032","C8515986","29/4/75","M","MUMBAI","17869.68","3/8/16","150605","14"
"T50033","C3338349","28/2/94","M","THANE","44.14","3/8/16","150643","30"
"T50034","C3318248","10/4/92","M","(RLY) NAGPUR","76634.97","3/8/16","150804","40"
"T50035","C2496346","4/7/86","M","MORADABAD","159.18","3/8/16","144015","300"
"T50036","C8422891","20/12/89","M","BANGALORE","4240.75","3/8/16","145343","400"
"T50037","C1516030","12/9/96","M","BOISAR","9247.61","3/8/16","145542","200"
"T50038","C7133980","7/10/88","M","GURGAON","6652.49","3/8/16","145241","824"
"T50039","C5139438","19/8/86","F","KOLKATA","7123.1","3/8/16","145248","611"
"T50040","C3528216","10/8/72","M","JALANDHAR","25927.79","3/8/16","143955","2700"
"T50041","C4221730","7/2/83","M","KOTTAYAM","269.53","3/8/16","161147","100"
"T50042","C8120859","2/5/91","F","THANE","57127.08","3/8/16","154137","2185"
"T50043","C3542426","1/1/58","M","BOISAR","80648.15","3/8/16","154138","2014.61"
"T50044","C2340440","18/10/89","M","MUMBAI","","3/8/16","154143","90"
"T50045","C4943666","28/4/91","F","GURGAON","65486.49","3/8/16","155212","3253"
"T50046","C3535613","7/4/91","M","GURGAON","52018.18","3/8/16","155315","100"
"T50047","C8429283","28/6/91","M","CHHINDWARA","34.66","3/8/16","155232","620"
"T50048","C1325190","16/9/86","F","BARIATU ROAD RANCHI RANCHI","25330.89","3/8/16","155657","717"
"T50049","C4917857","5/5/93","M","BAREILLY","54808.94","3/8/16","155746","300"
"T50050","C3995445","14/7/88","M","MANI MAJRA","3199.69","3/8/16","154445","180"
"T50051","C3211431","18/2/81","M","THANE","25242.19","3/8/16","155403","255"
"T50052","C8318488","24/8/86","M","MEERUT","12893.47","3/8/16","155405","100"
"T50053","C2425645","11/2/92","M","JAMSHEDPUR","12936.92","3/8/16","131405","359.52"
"T50054","C3532715","2/11/86","M","GUWAHATI","3774.69","3/8/16","130356","598"
