"T1000000","C5231923","2/9/78","M","GORAKHPUR","14763.55","14/9/16","121438","159"
"T1000001","C6335160","1/1/1800","M","VISAKHAPATNAM","12614.65","14/9/16","114347","764.29"
"T1000002","C2529337","6/1/92","M","DELHI","4161.32","14/9/16","114630","30"
"T1000003","C2641184","25/9/89","M","BANGALORE","12903.78","14/9/16","114537","250"
"T1000004","C5815145","28/6/87","F","MUMBAI","29521.6","14/9/16","141538","22.25"
"T1000005","C4938631","1/1/1800","M","DELHI","25066.62","14/9/16","114550","301"
"T1000006","C7216639","15/8/91","M","SRINAGAR","2301.84","14/9/16","112018","228"
"T1000007","C7530926","1/3/91","F","DELHI","201872.51","14/9/16","112352","2000"
"T1000008","C3437275","1/1/1800","M","CHENNAI","20200.66","14/9/16","112852","1436"
"T1000009","C4310736","9/8/86","M","MUMBAI","184938.79","14/9/16","112032","175"
"T1000010","C8290055","15/8/90","M","NEW DELHI","64238.76","14/9/16","113648","590"
"T1000011","C5094220","21/11/86","M","BHAVNAGAR","10238.63","14/9/16","112354","200"
"T1000012","C8052790","15/8/94","F","MUMBAI","21804.85","14/9/16","111900","100"
"T1000013","C5312990","10/8/90","M","VIJAYAWADA","13228.06","14/9/16","112146","125"
"T1000014","C7522084","nan","M","COIMBATORE","93460.88","14/9/16","112348","399"
"T1000015","C3034075","31/10/63","F","DEHRADUN","0","14/9/16","112844","1800"
"T1000016","C5313969","7/6/87","M","NEW DELHI","11364.78","14/9/16","113125","267"
"T1000017","C5121643","19/2/83","M","TRIVANDRUM","9257.68","14/9/16","20125","6089.39"
"T1000018","C2411326","3/11/86","M","CHANDIGARH","1.76","14/9/16","14007","50"
"T1000019","C3839786","15/9/82","M","BHOPAL","5.61","14/9/16","144807","70"
"T1000020","C4922642","15/2/91","M","BANGALORE","2479.62","14/9/16","145907","120"
"T1000021","C3069154","16/2/83","M","DERABASSI","44639.88","14/9/16","145814","470"
"T1000022","C4444338","12/2/87","F","BANGALORE","88755.58","14/9/16","145840","1050"
"T1000023","C3337716","4/12/82","F","GURGAON","223030.51","14/9/16","144648","640"
"T1000024","C5337760","14/1/86","M","HYDERABAD","62132.42","14/9/16","144853","228"
"T1000025","C8539333","1/1/1800","F","COIMBATORE","480336.62","14/9/16","141225","362"
"T1000026","C1440888","17/7/90","F","NOIDA","80619.27","14/9/16","140950","255"
"T1000027","C1815644","21/8/93","M","MUMBAI","7308.99","14/9/16","141735","1899"
"T1000028","C1219484","26/9/90","M","RAJKOT","38820.13","14/9/16","142125","277"
"T1000029","C8124117","23/11/92","F","PUNE","14648.99","14/9/16","142558","162"
"T1000030","C1931839","9/1/85","F","NOIDA","3260.91","14/9/16","143523","119"
"T1000031","C1917260","26/5/87","M","CHENNAI","15817.14","14/9/16","140943","1494.2"
"T1000032","C8679982","13/7/91","M","CHITTORGARH","13843.91","14/9/16","141041","50"
"T1000033","C4537181","22/11/90","M","MUMBAI","55045.66","14/9/16","141042","335"
"T1000034","C4413946","10/7/86","M","HYDERABAD","6359.45","14/9/16","141041","1495"
"T1000035","C7815815","11/10/90","M","BHADRAKALI","12314.1","14/9/16","141351","50"
"T1000036","C8377189","1/1/1800","M","NAGPUR","33314.95","14/9/16","141826","680"
"T1000037","C4619068","29/3/80","M","BANGALORE","21548.58","14/9/16","15139","1017.13"
"T1000038","C7840113","31/1/88","M","BAREILLY","2282.65","14/9/16","142201","85"
"T1000039","C2984573","30/3/92","F","GIRGAON MUMBAI","363.49","14/9/16","142107","100"
"T1000040","C7472434","30/9/83","M","MUMBAI","1163.37","14/9/16","142244","376"
"T1000041","C2710488","22/6/77","F","MUMBAI","11054.08","14/9/16","145846","521"
"T1000042","C7313982","22/2/78","M","GAUHATI","27202.39","14/9/16","145846","1151"
"T1000043","C3517144","16/6/80","M","JALPAIGURI","36566.08","14/9/16","145610","100"
"T1000044","C6027356","23/2/71","M","AJMER","6132.73","14/9/16","145933","374"
"T1000045","C6333269","1/6/89","M","NANDED","5957.14","14/9/16","144711","50"
"T1000046","C3034716","27/4/87","M","JAMNAGAR","937077.6","14/9/16","144853","61800"
"T1000047","C2728036","5/8/85","M","MUMBAI","8167.15","14/9/16","140256","150"
"T1000048","C7678083","5/1/77","M","DELHI","72928.4","14/9/16","140330","450"
"T1000049","C2213449","5/3/87","M","NEW DELHI","8496.87","14/9/16","140617","3849"
"T1000050","C5538446","26/5/81","M","MYSORE NAZARABAD","1925.53","14/9/16","140204","855"
"T1000051","C3723951","9/11/88","F","MOHALI","42359.35","14/9/16","140037","4000"
"T1000052","C1322186","29/8/88","F","DELHI","29189.65","14/9/16","134805","380"
"T1000053","C7526642","26/8/73","M","AHMEDABAD","25803.49","14/9/16","140127","600"
"T1000054","C5583792","26/6/95","M","HARIDWAR","3029.41","14/9/16","134229","63.1"
"T1000055","C6616745","5/1/86","F","PUNE","44245.46","14/9/16","133724","319"
"T1000056","C4837591","15/11/85","M","BANGALORE","40451.74","14/9/16","133758","140"
"T1000057","C8929951","8/5/80","M","GURGAON","50156.13","14/9/16","134549","243"
"T1000058","C8127121","30/12/96","M","BEGUSARAI","29062.91","14/9/16","135030","550"
"T1000059","C8116339","9/8/90","F","GURGAON","8794.4","14/9/16","135429","1"
"T1000060","C8722474","5/7/92","M","BANGALORE","1412.11","14/9/16","133752","251"
"T1000061","C4729857","1/1/1800","M","KANPUR","830015.59","14/9/16","134006","8706.9"
"T1000062","C7521465","18/8/61","F","HYDERABAD","44779.26","14/9/16","140115","2037"
"T1000063","C7285182","5/2/93","M","NEW DELHI","19096.66","14/9/16","133412","433"
"T1000064","C4325669","3/12/90","F","NEW DELHI","209789.93","14/9/16","130211","636"
"T1000065","C1617990","10/5/89","M","PANAJI","19913.24","14/9/16","134708","95"
"T1000066","C7815644","5/1/62","M","KOLKATA","118701.83","14/9/16","134945","1215"
"T1000067","C1130238","22/4/72","F","THANE (W)","45865.1","14/9/16","135122","1000"
"T1000068","C5634335","10/5/85","M","NEW DELHI","1418.39","14/9/16","135834","500"
"T1000069","C4815553","4/5/88","M","MUMBAI","525056.08","14/9/16","135423","200"
