"T750000","C8934758","14/1/84","M","CHENNAI","17123.22","1/9/16","203702","300"
"T750001","C4532448","15/7/92","F","HYDERABAD","8017.06","1/9/16","204505","650"
"T750002","C4911973","1/6/50","M","GURGAON","472746.35","1/9/16","204712","987"
"T750003","C4014282","19/11/86","M","MUMBAI","7954.08","1/9/16","204450","955"
"T750004","C1537370","31/7/85","M","NOIDA","89052.25","1/9/16","220014","10100"
"T750005","C8483077","15/4/87","F","PUNE","27063.23","1/9/16","220018","250.66"
"T750006","C6732372","30/8/90","M","PANIPAT","16703.52","1/9/16","220345","460"
"T750007","C3126764","2/11/80","M","CHENNAI","1589.43","1/9/16","220348","65"
"T750008","C3111089","25/5/87","F","BANGALORE","51911.44","1/9/16","220707","7791"
"T750009","C7541629","17/4/90","F","MUMBAI","149144.02","1/9/16","220739","1219"
"T750010","C6841073","15/2/82","F","DELHI","3569.78","1/9/16","221022","668"
"T750011","C7322659","1/1/1800","F","BANGALORE","312044.21","1/9/16","221023","3105.93"
"T750012","C8417576","5/6/81","F","WARANGAL","5237.27","1/9/16","204158","346"
"T750013","C6120925","19/11/70","F","MUMBAI","1330.17","1/9/16","221508","600"
"T750014","C2823312","5/12/89","M","MARATHALLI OUTER RING RD BANGALORE","49181.32","1/9/16","222746","197.61"
"T750015","C8733168","28/3/74","M","BANGALORE","7951.6","1/9/16","222747","284"
"T750016","C8428339","12/3/92","F","GURGAON","223770.59","1/9/16","222750","416"
"T750017","C8824656","22/12/89","M","BANGALORE","22360.01","1/9/16","220308","200"
"T750018","C8638326","3/8/85","M","BHUJ","15829.23","1/9/16","220914","50"
"T750019","C8347355","26/1/78","M","MUMBAI","2520.06","1/9/16","220133","190"
"T750020","C7911651","19/1/94","M","GURGAON","10186.98","1/9/16","220135","329.79"
"T750021","C7970656","21/2/84","M","COIMBATORE","3792.8","1/9/16","220441","440"
"T750022","C5933770","14/2/86","F","HYDERABAD","2537.08","1/9/16","220444","320"
"T750023","C7716738","4/9/88","M","INDORE","159473.59","1/9/16","222203","1206"
"T750024","C8041690","29/3/88","M","HYDERABAD","40703.29","1/9/16","213518","515"
"T750025","C8237184","21/6/88","M","NASHIK","13714.66","1/9/16","220148","123"
"T750026","C7916992","14/4/92","M","THENI","35797.38","1/9/16","212110","297"
