"T950000","C8717937","8/11/85","M","BANGALORE","13689.85","11/9/16","212759","265"
"T950001","C7637968","1/1/1800","M","CHANDIGARH","199702.31","11/9/16","195704","6.38"
"T950002","C5229792","5/10/86","M","KOLKATA","131029.87","11/9/16","212906","668.01"
"T950003","C3141247","24/5/89","F","MUMBAI","10878.34","11/9/16","210945","200"
"T950004","C1340337","10/5/88","M","BHIWANDI","8851.85","11/9/16","213011","90"
"T950005","C5355727","6/8/85","F","VARANASI","6396.71","11/9/16","213246","4393"
"T950006","C3938960","16/3/61","M","CHENNAI","18594.48","11/9/16","212046","7642"
"T950007","C5731492","26/2/94","F","SECUDERABAD","21731.58","11/9/16","212058","90"
"T950008","C8686742","22/11/90","M","AHMEDABAD","2048.5","11/9/16","213347","62"
"T950009","C5326345","5/4/88","M","TRIVANDRUM","4.17","11/9/16","212302","50"
"T950010","C2324165","5/1/87","F","DELHI","19843.83","11/9/16","212316","721"
"T950011","C8427887","19/4/83","F","GANJAN","33073.37","11/9/16","212319","3093.19"
"T950012","C3327148","8/3/91","F","GURGAON","23693.15","11/9/16","211331","178"
"T950013","C2320591","3/1/93","M","BANGALORE","2273.98","11/9/16","211634","30"
"T950014","C3533869","10/6/94","M","ALIGARH","12732.75","11/9/16","211553","100"
"T950015","C4125119","26/5/86","M","MUMBAI","450426.94","11/9/16","212149","355.9"
"T950016","C1123890","20/2/79","M","NEW DELHI","21246.43","11/9/16","211510","1496.55"
"T950017","C7833368","25/10/92","F","NOIDA","2995.49","11/9/16","211804","102"
"T950018","C6522162","20/10/88","M","CHURACHANDPUR","4952.17","11/9/16","211110","655"
"T950019","C1614481","21/9/89","M","AMBALA","64311.57","11/9/16","211208","250"
"T950020","C7229639","28/10/90","F","BANGALORE","86322.62","11/9/16","211042","378"
"T950021","C6968962","21/3/90","M","SBS NAGAR","66648.08","11/9/16","211609","550"
"T950022","C8814837","16/9/79","M","SUBURB BANGALORE","6389.28","11/9/16","211611","2130.83"
"T950023","C6638929","11/11/68","M","MUMBAI","55050.93","11/9/16","203814","495"
"T950024","C7415366","10/9/63","F","PUNE","354688.7","11/9/16","212128","3621"
"T950025","C2240364","9/6/80","M","JAIPUR","257146.22","11/9/16","212429","2548"
"T950026","C7328555","24/10/88","F","HOWRAH","4519.27","11/9/16","213305","220"
"T950027","C7815061","18/4/90","M","BHIWANI","7945.68","11/9/16","213403","606.9"
"T950028","C5924637","14/9/82","M","RAIPUR","11315.87","11/9/16","214958","205"
"T950029","C7239578","6/3/94","M","ALMORA","6999.11","11/9/16","214959","300"
"T950030","C4625115","29/6/87","M","KOTTAYAM","461.96","11/9/16","220432","159"
"T950031","C7940432","19/6/85","M","VAPI","7197.28","11/9/16","202858","1850.89"
"T950032","C3999633","14/4/92","M","MUMBAI","134.54","11/9/16","221019","2216"
"T950033","C8010422","1/1/1800","M","AMBALA CANTT","247.53","11/9/16","222243","200"
"T950034","C4141778","29/8/85","F","GHAZIABAD","20421.35","11/9/16","222029","424"
