"T650000","C4818416","15/2/91","M","AHMEDNAGAR","469.75","25/8/16","143518","8000"
"T650001","C3325142","16/6/83","F","CHANDIGARH","427939.64","25/8/16","143519","200"
"T650002","C6680439","1/1/1800","M","SAMAJ NI WADI SURAT","12093.29","25/8/16","131830","100"
"T650003","C3414560","9/3/86","F","HYDERABAD","750373.09","29/8/16","110204","1000"
"T650004","C3429728","5/10/86","M","KOLKATA","131029.87","29/8/16","111714","770"
"T650005","C7226174","5/7/74","M","NOIDA","16758.41","25/8/16","214127","565"
"T650006","C7542047","1/1/1800","M","NEW DELHI","8905.61","25/8/16","222500","200"
"T650007","C2128148","29/10/90","M","BANGALORE","94649","25/8/16","222534","2300"
"T650008","C8110654","30/12/93","M","JAIPUR","11448.21","25/8/16","222646","179"
"T650009","C3926149","5/7/89","F","INDORE","54588.86","25/8/16","222904","1108"
"T650010","C4530843","20/12/89","F","LAWNGTLAI","71.02","25/8/16","125918","25"
"T650011","C1119453","7/10/94","M","MUMBAI","7603.83","25/8/16","221353","500"
"T650012","C7431788","1/4/83","M","MUMBAI","11435.68","25/8/16","221356","238.11"
"T650013","C3731134","10/8/69","M","GURGAON","263878.98","25/8/16","222009","250"
"T650014","C8414857","4/11/90","M","RAIGARH","78897.55","25/8/16","222010","141"
"T650015","C7132190","30/11/72","M","GURGAON","692942.22","29/8/16","111506","440"
"T650016","C6983614","5/10/94","M","MUMBAI","4.43","29/8/16","61450","2068"
"T650017","C3629476","27/12/83","M","GURGAON","185927.21","29/8/16","105751","315"
"T650018","C1924967","1/1/82","M","NASHIK","644.89","29/8/16","101500","1000"
"T650019","C6639717","5/4/85","M","BANGALORE","15159.15","29/8/16","101243","100"
"T650020","C8230166","15/10/91","M","KOLKATA","4127.85","25/8/16","161634","36"
"T650021","C5473019","14/10/69","M","GURGAON","103965.15","25/8/16","143107","765"
"T650022","C4819478","17/5/87","M","PORVORIM","24965.69","25/8/16","143213","640"
"T650023","C4628084","12/12/87","M","GURGAON","7444.83","25/8/16","143130","296"
"T650024","C6491986","17/3/87","M","UDAIPUR","7008.33","25/8/16","130020","52"
"T650025","C1715372","15/6/83","M","AVINASHI","3045.72","25/8/16","132205","1000"
"T650026","C9094155","28/8/93","F","RAIPUR","41.45","25/8/16","132333","64"
"T650027","C1718531","1/6/93","F","KANPUR","8957.51","25/8/16","142438","10"
"T650028","C6023269","23/6/87","M","PANVEL","15784.57","25/8/16","142654","500"
"T650029","C7410913","4/9/84","M","JORHAT, ASSAM","2174.21","25/8/16","95808","47.63"
"T650030","C7889481","5/9/85","M","MOHALI","98.69","25/8/16","101503","59.95"
"T650031","C1627189","13/11/91","F","SONIPAT","87229.86","29/8/16","70611","297"
"T650032","C6993521","14/5/82","M","JHAJJAR","3568.03","29/8/16","80431","7000"
"T650033","C3131813","7/3/79","M","GURGAON","1892091.76","29/8/16","85308","2372.74"
"T650034","C1063642","13/1/90","M","NEW DELHI","4721.73","29/8/16","84312","100"
"T650035","C2011856","12/9/92","F","BHOPAL","10270.32","25/8/16","152946","4.74"
"T650036","C5038541","7/1/87","M","VISAKHAPATNAM","95427.04","25/8/16","205947","1995"
"T650037","C4038247","8/4/92","M","SRIPERUMBUDUR","10837.54","25/8/16","222700","50"
"T650038","C4638545","1/1/1800","F","ADITYA MALL GHAZIABAD","66552.4","25/8/16","124136","250"
"T650039","C2938374","3/8/85","M","BHUJ","15829.23","25/8/16","142657","500"
